# Generated by mutraff_edges_csv.py , by alvaro.paricio@uah.es
id,lat,long
-23957406#4,3306511128,3306511125
-23957406#5,259717540,3306511128
-23957462#0,2301292953,2069907612
-23957462#1,259509117,2301292953
-23957500#0,886635738,259719608
-23957500#1,259719603,886635738
-23957500#2,259133755,259719603
-23957501#0,3951611389,259134777
-23957501#1,259719610,3951611389
-23957516#0,259719639,259719612
-23957516#1,259719644,259719639
-23957516#2,886711614,259719644
-23957517#0,2633066517,259719671
-23957517#1,259719676,2633066517
-23957517#2,3951611428,259719676
-23957517#3,259719677,3951611428
-23957518,259719678,259719676
-23957520#0,259719687,259719676
-23957520#1,3770784548,259719687
-23957520#2,259719690,3770784548
-23957527#0,2501588038,259719731
-23957527#1,2501588071,2501588038
-23957529#0,259719749,2337259685
-23957529#1,259719851,259719749
-23957529#2,259719755,259719851
-23957529#3,1459246224,259719755
-23957529#4,259133761,1459246224
-23957545,259719984,259719989
-23957550#0,259720014,259720009
-23957550#1,4067296709,259720014
-23957550#2,259720092,4067296709
-23957550#3,259720096,259720092
-23957550#4,259720097,259720096
-23957556#0,260697588,259133701
-23957556#1,260697558,260697588
-23957558#0,1351112712,259720132
-23957558#1,259720138,1351112712
-23957558#2,311296912,259720138
-23957560,259261518,1060334704
-23957566,259262114,259261517
-23971557#0,259133665,259133663
-23971557#1,259133666,259133665
-23971557#2,259133667,259133666
-23971567#0,259861423,259861354
-23971567#1,259861424,259861423
-23971567#2,259861428,259861424
-23971567#3,3904530526,259861428
-23971567#4,259861432,3904530526
-23971570,259861463,259861428
-23971579#0,259133666,259861491
-23971579#1,370868834,259133666
-23971579#2,259861582,370868834
-23971579#3,259861583,259861582
-23971579#4,259861584,259861583
-23971579#5,259861585,259861584
-23971579#6,259861586,259861585
-23971580,259861582,259861593
-23971582#0,259861598,259861593
-23971582#1,259861599,259861598
-23971582#2,259861587,259861599
-23971583#0,259861599,259861585
-23971583#1,259861590,259861599
-23971589,259861583,259861598
-23971592,259861647,259861584
-23971595#0,259861654,259861649
-23971595#1,259861655,259861654
-23971606#0,259861762,259861586
-23971606#1,259861764,259861762
-23971606#2,259861765,259861764
-23971606#3,259861766,259861765
-23971623,259861833,259861764
-23971624#0,259861882,259861833
-23971624#1,4498992355,259861882
-23971624#2,259860695,4498992355
-23971627,259860701,259860700
-23971628#0,259860702,259860701
-23971628#1,259860703,259860702
-23971639,259094835,259861490
-23971679#0,370872163,2606136408
-23971679#1,370872254,370872163
-23971679#2,259862564,370872254
-23971683#0,370531295,259094850
-23971683#1,2069896922,370531295
-23971683#2,598986513,2069896922
-23971683#3,4112349483,598986513
-23971683#4,259133568,4112349483
-23971696#0,259862721,259862702
-23971696#1,259862722,259862721
-23971696#2,259862723,259862722
-23971697#0,1376907007,259862722
-23971697#1,1376907412,1376907007
-23971697#2,1376907481,1376907412
-23971697#3,259134209,1376907481
-23971699#0,259862731,259862721
-23971699#1,259862732,259862731
-23971702#0,259862731,259862733
-23971702#1,259862734,259862731
-23971712#0,1376906512,2622360245
-23971712#1,259862783,1376906512
-23971712#2,259862784,259862783
-23971712#3,259862785,259862784
-23971712#4,259862786,259862785
-23971716#0,1376906403,2149505804
-23971716#1,1376907307,1376906403
-23971716#2,4112476964,1376907307
-23971716#3,2622854580,4112476964
-23971716#4,259092151,2622854580
-23971728#0,2223529142,259134215
-23971728#1,311421918,2223529142
-23971728#2,259862914,311421918
-24038130#0,260697546,260697542
-24038130#1,260697554,260697546
-24038130#2,260697588,260697554
-24038135#0,901860425,259720101
-24038135#1,260697554,901860425
-24038146#0,260697814,260697813
-24038146#1,899610174,260697814
-24038146#2,260697815,899610174
-242703040#0,2501588085,259719729
-242703040#1,2501588088,2501588085
-242703040#2,2501588106,2501588088
-242703040#3,2501588112,2501588106
-242703040#4,2501588120,2501588112
-242703042,2501588112,2501588124
-242703045#0,2501588142,2501588131
-242703045#1,2501588146,2501588142
-242703046,259719677,2501588094
-242703047#0,2501588130,259719677
-242703047#1,259134778,2501588130
-242703048#0,2501588131,2501588128
-242703048#1,2501588138,2501588131
-242703049#0,2501588075,2501588060
-242703049#1,2501588045,2501588075
-242703049#2,2501588007,2501588045
-242703050,2501588134,2501588142
-242703051#0,2501588064,2501588054
-242703051#1,2501588100,2501588064
-242703052,2501588054,259719730
-242703053,2501588122,259719687
-242703054#0,2501588138,2501588148
-242703054#1,2501588130,2501588138
-242703056#0,2501588146,2501588144
-242703056#1,2501588148,2501588146
-242703062,2501588085,2501588088
-242703063,2501588075,2501588034
-242703064#0,2501588034,2501588045
-242703064#1,886752171,2501588034
-242703069#0,2501588100,259719732
-242703069#1,2501588108,2501588100
-244834835,2521036751,2521036750
-24560960,259862793,2149505804
-24560962#0,259862788,259862787
-24560962#1,2622360240,259862788
-24560963#0,267044838,3855494390
-24560963#1,3855465495,267044838
-24560963#2,3855524223,3855465495
-24560963#3,3855465510,3855524223
-24560963#4,3855465499,3855465510
-24560965#0,1376906983,311421699
-24560965#1,1376906501,1376906983
-24560965#2,311421700,1376906501
-248061779,2549070504,2549070503
-248061780#0,1688988746,311421969
-248061780#1,4112476955,1688988746
-248061780#2,1688988762,4112476955
-248320895,2551160303,1520867889
-248320896,2551160304,2551160301
-249995218,2565206257,2565206252
-249998940,2565251734,2565251732
-252184785#0,370869401,370869460
-252184785#1,370869461,370869401
-252184785#2,897311653,370869461
-252184785#3,370869465,897311653
-252184787,258589184,2582837779
-252184789,258720187,252862427
-253086824,2590644194,2590644188
-253086826#0,2590644188,2590644193
-253086826#1,4112476972,2590644188
-253086826#2,2590644181,4112476972
-254312682#0,2601000544,1425500422
-254312682#1,370870760,2601000544
-254312690,2601000535,2601000534
-254312692,2601000524,2601000517
-254312696,1060458884,2601000493
-254312697,2601000536,209055903
-254542623,1667524186,2603445693
-254542624#0,2603445703,2603445696
-254542624#1,2603445699,2603445703
-254542625,2603445703,2603445701
-254542627,2603445708,2603445705
-254816241#0,899610170,598986509
-254816241#1,3198379595,899610170
-254816241#2,4112237445,3198379595
-254816241#3,370872348,4112237445
-254816241#4,3198379596,370872348
-254816246,2606136407,2606136406
-254821751,2606197599,2606197597
-254821791#0,2606197866,2606197857
-254821791#1,2606197856,2606197866
-254821793,2606197868,2606197866
-254821795#0,2606197906,2606197893
-254821795#1,2606197894,2606197906
-254821799,2606197909,2606197878
-254821800#0,2606197923,2606197909
-254821800#1,2606197911,2606197923
-254821803,2606197940,2606197932
-255267595,2609735018,2606197853
-255267596#0,2609735082,2609734992
-255267596#1,2609735079,2609735082
-255267597,2606197869,2609735082
-255267598,2609735088,2609735085
-255267600#0,2609735136,2609735085
-255267600#1,2609735103,2609735136
-255267601#0,2609735151,2609735103
-255267601#1,2609735106,2609735151
-255267602#0,2609735121,2609735106
-255267602#1,2609735139,2609735121
-255267602#2,2609735118,2609735139
-255267603#0,2673366911,2609735121
-255267603#1,2609735136,2673366911
-255267604#0,2673366911,2609735139
-255267604#1,2609735151,2673366911
-255267611,2609735079,2606197909
-255267612,2609735106,2609735079
-256287032#0,259090884,422997024
-256287032#1,2582837793,259090884
-256287033,2619592942,2619592941
-256362052#0,2620216011,2620216024
-256362052#1,2620215996,2620216011
-256362052#2,2620215995,2620215996
-256362052#3,2620215888,2620215995
-256362052#4,258705556,2620215888
-256519084#0,2850114870,2621707655
-256519084#1,259094456,2850114870
-256585719#0,3861165175,1688988663
-256585719#1,2622359788,3861165175
-256585719#2,1641127056,2622359788
-256585719#3,259094455,1641127056
-256585719#4,2850114853,259094455
-256585719#5,259094456,2850114853
-256585719#6,3861165271,259094456
-256585719#7,2301473180,3861165271
-256585719#8,4461906322,2301473180
-256585719#9,259094457,4461906322
-256585722#0,3815389403,1641127150
-256585722#1,3815388751,3815389403
-256585722#2,3815388748,3815388751
-256585722#3,2622359903,3815388748
-256585722#4,2622359919,2622359903
-256585722#5,311421949,2622359919
-256585723,2622359903,2622359814
-256644242,311296989,2590644193
-256644245,311296991,1688988682
-259222625#0,3627841241,672773535
-259222625#1,3627841240,3627841241
-259222625#2,258581436,3627841240
-26141600,286280866,286280476
-26141622#0,1629726785,286280980
-26141622#1,370599772,1629726785
-261742393#0,311472526,311472525
-261742393#1,311472527,311472526
-261742393#2,311472529,311472527
-261742393#3,672791145,311472529
-261742394#0,1195985515,2673367000
-261742394#1,311472525,1195985515
-261742394#2,311472402,311472525
-262718090#0,2683716337,2683716331
-262718090#1,3978090743,2683716337
-262718090#2,2683716338,3978090743
-262718090#3,2683716332,2683716338
-278178991,422998159,2825983445
-280996850,2850230218,2850230226
-28343683#0,3005662169,311296566
-28343683#1,311296577,3005662169
-28343683#2,1705000635,311296577
-28343683#3,2850150911,1705000635
-28343683#4,3006742316,2850150911
-28343683#5,1705000770,3006742316
-28343683#6,420429087,1705000770
-28343685#0,311296620,311296581
-28343685#1,311296598,311296620
-28343685#2,422996619,311296598
-28343685#3,311422042,422996619
-28343685#4,2619592937,311422042
-28343685#5,2619592936,2619592937
-28343686#0,2619592938,2619592936
-28343686#1,311422041,2619592938
-28343686#10,311296615,4208073087
-28343686#2,423001640,311422041
-28343686#3,3052530905,423001640
-28343686#4,423001643,3052530905
-28343686#5,2825988603,423001643
-28343686#6,370531690,2825988603
-28343686#7,2301363283,370531690
-28343686#8,2301363284,2301363283
-28343686#9,4208073087,2301363284
-28343693#0,3005727851,311296620
-28343693#1,370531568,3005727851
-28343693#2,2565206270,370531568
-28343716#0,1060458932,259134793
-28343716#1,3976233242,1060458932
-28343716#10,3976233248,423006630
-28343716#11,3976233667,3976233248
-28343716#12,311296716,3976233667
-28343716#2,3976233665,3976233242
-28343716#3,311422167,3976233665
-28343716#4,311422191,311422167
-28343716#5,3976233244,311422191
-28343716#6,311422131,3976233244
-28343716#7,3976233246,311422131
-28343716#8,311422122,3976233246
-28343716#9,423006630,311422122
-28343718#0,2081286185,311296725
-28343718#1,311296748,2081286185
-28343723#0,3627841226,311296513
-28343723#1,3627841229,3627841226
-28343723#2,3627841231,3627841229
-28343723#3,258581432,3627841231
-28343724#0,311472335,366191917
-28343724#1,1053030653,311472335
-28343724#2,311296771,1053030653
-28343724#3,311296772,311296771
-28343724#4,311296773,311296772
-28343724#5,1053030665,311296773
-28343724#6,1053030598,1053030665
-28343724#7,3382141071,1053030598
-28343724#8,2565206264,3382141071
-28343725#0,3765806526,259090881
-28343725#1,423000774,3765806526
-28343725#2,423000711,423000774
-28343725#3,3631502282,423000711
-28343725#4,311296794,3631502282
-28343728#0,3005240775,259096246
-28343728#1,1930321926,3005240775
-28343728#2,259091004,1930321926
-28343728#3,3972432544,259091004
-28343728#4,258721277,3972432544
-28343753#0,1373121208,1351118606
-28343753#1,886635214,1373121208
-28343754,1373121225,311296898
-28343755#0,1373121229,311296898
-28343755#1,1351118620,1373121229
-28343755#2,311296912,1351118620
-28343755#3,311296913,311296912
-28343790#0,3197948714,2301226055
-28343790#1,3197948713,3197948714
-28343790#2,311297099,3197948713
-28355491#0,2622360234,311421731
-28355491#1,1376907404,2622360234
-28355491#2,259862789,1376907404
-28355491#3,259862790,259862789
-28355493,259862789,259862788
-28355497,311421743,259134178
-28355498,311421744,259134179
-28355499,311421746,311421745
-28355500#0,311421761,1379337515
-28355500#1,311421762,311421761
-28355503,311421761,311421797
-28355505#0,311421797,311421798
-28355505#1,259094470,311421797
-28355509,311421841,311421827
-28355510,311421797,259094463
-28355526,311421862,311421863
-28355528,259094463,311421869
-28355530,311421883,311421872
-28355532#0,311421888,311421884
-28355532#1,1379337442,311421888
-28355532#2,311421888,1379337442
-28355534,311421891,311421890
-28355535#0,311421892,1376906562
-28355535#1,311421893,311421892
-28355546#0,311421950,259134217
-28355546#1,311421951,311421950
-28355546#2,3815389405,311421951
-28355546#3,3815388754,3815389405
-28355550,311421962,260697912
-28355552#0,4112476949,311421964
-28355552#1,370872747,4112476949
-28355552#2,2622854513,370872747
-28355552#3,311421975,2622854513
-28355552#4,1688988688,311421975
-28355552#5,2622854522,1688988688
-28355552#6,311421968,2622854522
-28355555,311421975,311421974
-28355558,311422021,311422020
-28355559#0,370873579,259092057
-28355559#1,311422021,370873579
-28355559#2,1705695861,311422021
-28355559#3,259091882,1705695861
-28355562,259091882,259094114
-28355565#0,2027166052,311422029
-28355565#1,423000692,2027166052
-28355566#0,422996619,422996618
-28355566#1,311422036,422996619
-28355568#0,3763175755,311422042
-28355568#1,311422045,3763175755
-28355571#0,2683789714,259134800
-28355571#1,2683716331,2683789714
-28355571#2,311422054,2683716331
-28355585,311422122,311422120
-28355587,311422131,311422127
-28355589,311422167,311422161
-28355598,311422195,311422191
-28355601,2081286178,311422198
-28355604#0,2300749034,311422240
-28355604#1,311422245,2300749034
-28355604#2,259134788,311422245
-28359585#0,366200481,311472299
-28359585#1,672773528,366200481
-28359585#2,366191922,672773528
-28359585#3,311472334,366191922
-28359590#0,311472398,311472365
-28359590#1,2639802834,311472398
-28359590#2,311472366,2639802834
-28359593#0,2608202729,311472373
-28359593#1,311472376,2608202729
-28359594#0,2608202731,311472377
-28359594#1,311472378,2608202731
-28359595#0,2608202733,259133911
-28359595#1,311472379,2608202733
-28359602#0,493902357,311472380
-28359602#1,2608202734,493902357
-28359602#2,311472398,2608202734
-28359605,311472410,311472401
-28359606#0,311472411,311472403
-28359606#1,672791132,311472411
-28359606#2,311472526,672791132
-28359606#3,311472404,311472526
-28359608#0,672791148,672791142
-28359608#1,311472527,672791148
-28359608#2,259133908,311472527
-28359628#0,2608202736,259133897
-28359628#1,311472530,2608202736
-28359661#0,3380256500,319990333
-28359661#1,3380256517,3380256500
-28359661#2,311472885,3380256517
-28359661#3,311472750,311472885
-28359662#0,1771994388,311472792
-28359662#1,311472794,1771994388
-28359667,311472884,311472876
-28359669#0,311472874,319990109
-28359669#1,311472879,311472874
-28359669#2,311472794,311472879
-28359669#3,901860484,311472794
-28359670,311472874,1771994388
-28359676,311472890,311472885
-29089902#0,1629726192,311472361
-29089902#1,311472376,1629726192
-29089902#2,311472378,311472376
-29089902#3,311472362,311472378
-29287011,259133786,259133785
-29288160,322074486,322074485
-29288185,322074485,322074321
-29289561#0,1452918531,322072532
-29289561#1,322087107,1452918531
-29289561#2,2229433307,322087107
-29289561#3,2229433302,2229433307
-29289561#4,322085670,2229433302
-29289561#5,2229433295,322085670
-29289561#6,322085671,2229433295
-29289645#0,322086112,322086116
-29289645#1,1103871077,322086112
-29289645#2,322086130,1103871077
-29289650#0,1619218324,322086123
-29289650#1,3617365743,1619218324
-295421954,996950321,996950238
-296704315#0,3005168653,3005152123
-296704315#1,3005152125,3005168653
